Year,Industry,Employed
Unnamed: 108,"Petroleum, Chemical & Pharmaceutical Products",0.0
Unnamed: 108,"Fabricated Metal Products, Machinery & Equipment",0.0
Unnamed: 108,"Electronic, Computer & Optical Products",0.0
Unnamed: 108,Transport Equipment,0.0
Unnamed: 108,Other Manufacturing Industries,0.0
Unnamed: 108,Construction,0.0
Unnamed: 108,Wholesale Trade,0.0
Unnamed: 108,Retail Trade,0.0
Unnamed: 108,Land Transport & Supporting Services,0.0
Unnamed: 108,Water Transport & Supporting Services,0.0
Unnamed: 108,Air Transport & Supporting Services,0.0
Unnamed: 108,Other Transportation & Storage Services,0.0
Unnamed: 108,Accommodation,0.0
Unnamed: 108,Food & Beverage Services,0.0
Unnamed: 108,"Telecommunications, Broadcasting & Publishing",0.0
Unnamed: 108,IT & Other Information Services,0.0
Unnamed: 108,Financial Services,0.0
Unnamed: 108,Insurance Services,0.0
Unnamed: 108,Real Estate Services,0.0
Unnamed: 108,"Legal, Accounting & Management Services",0.0
Unnamed: 108,Architectural & Engineering Services,0.0
Unnamed: 108,Other Professional Services,0.0
Unnamed: 108,Security & Investigation,0.0
Unnamed: 108,Cleaning & Landscaping,0.0
Unnamed: 108,Other Administrative & Support Services,0.0
Unnamed: 108,Public Administration & Education,0.0
Unnamed: 108,Health & Social Services,0.0
Unnamed: 108,"Arts, Entertainment & Recreation",0.0
Unnamed: 108,"Other Community, Social & Personal Services",0.0
Unnamed: 108,Others,0.0
Unnamed: 108,"Professionals, Managers, Executives & Technicians",0.0
Unnamed: 108,"Clerical, Sales & Service Workers",0.0
Unnamed: 108,"Production & Transport Operators, Cleaners & Labourers",0.0
Unnamed: 109,"Food, Beverages & Tobacco",0.0
Unnamed: 109,Paper/Rubber/Plastic Products & Printing,0.0
Unnamed: 109,"Petroleum, Chemical & Pharmaceutical Products",0.0
Unnamed: 109,"Fabricated Metal Products, Machinery & Equipment",0.0
Unnamed: 109,"Electronic, Computer & Optical Products",0.0
Unnamed: 109,Transport Equipment,0.0
Unnamed: 109,Other Manufacturing Industries,0.0
Unnamed: 109,Construction,0.0
Unnamed: 109,Wholesale Trade,0.0
Unnamed: 109,Retail Trade,0.0
Unnamed: 109,Land Transport & Supporting Services,0.0
Unnamed: 109,Water Transport & Supporting Services,0.0
Unnamed: 109,Air Transport & Supporting Services,0.0
Unnamed: 109,Other Transportation & Storage Services,0.0
Unnamed: 109,Accommodation,0.0
Unnamed: 109,Food & Beverage Services,0.0
Unnamed: 109,"Telecommunications, Broadcasting & Publishing",0.0
Unnamed: 109,IT & Other Information Services,0.0
Unnamed: 109,Financial Services,0.0
Unnamed: 109,Insurance Services,0.0
Unnamed: 109,Real Estate Services,0.0
Unnamed: 109,"Legal, Accounting & Management Services",0.0
Unnamed: 109,Architectural & Engineering Services,0.0
Unnamed: 109,Other Professional Services,0.0
Unnamed: 109,Security & Investigation,0.0
Unnamed: 109,Cleaning & Landscaping,0.0
Unnamed: 109,Other Administrative & Support Services,0.0
Unnamed: 109,Public Administration & Education,0.0
Unnamed: 109,Health & Social Services,0.0
Unnamed: 109,"Arts, Entertainment & Recreation",0.0
Unnamed: 109,"Other Community, Social & Personal Services",0.0
Unnamed: 109,Others,0.0
Unnamed: 109,"Professionals, Managers, Executives & Technicians",0.0
Unnamed: 109,"Clerical, Sales & Service Workers",0.0
Unnamed: 109,"Production & Transport Operators, Cleaners & Labourers",0.0
Unnamed: 110,"Food, Beverages & Tobacco",0.0
Unnamed: 110,Paper/Rubber/Plastic Products & Printing,0.0
Unnamed: 110,"Petroleum, Chemical & Pharmaceutical Products",0.0
Unnamed: 110,"Fabricated Metal Products, Machinery & Equipment",0.0
Unnamed: 110,"Electronic, Computer & Optical Products",0.0
Unnamed: 110,Transport Equipment,0.0
Unnamed: 110,Other Manufacturing Industries,0.0
Unnamed: 110,Construction,0.0
Unnamed: 110,Wholesale Trade,0.0
Unnamed: 110,Retail Trade,0.0
Unnamed: 110,Land Transport & Supporting Services,0.0
Unnamed: 110,Water Transport & Supporting Services,0.0
Unnamed: 110,Air Transport & Supporting Services,0.0
Unnamed: 110,Other Transportation & Storage Services,0.0
Unnamed: 110,Accommodation,0.0
Unnamed: 110,Food & Beverage Services,0.0
Unnamed: 110,"Telecommunications, Broadcasting & Publishing",0.0
Unnamed: 110,IT & Other Information Services,0.0
Unnamed: 110,Financial Services,0.0
Unnamed: 110,Insurance Services,0.0
Unnamed: 110,Real Estate Services,0.0
Unnamed: 110,"Legal, Accounting & Management Services",0.0
Unnamed: 110,Architectural & Engineering Services,0.0
Unnamed: 110,Other Professional Services,0.0
Unnamed: 110,Security & Investigation,0.0
Unnamed: 110,Cleaning & Landscaping,0.0
Unnamed: 110,Other Administrative & Support Services,0.0
Unnamed: 110,Public Administration & Education,0.0
Unnamed: 110,Health & Social Services,0.0
Unnamed: 110,"Arts, Entertainment & Recreation",0.0
Unnamed: 110,"Other Community, Social & Personal Services",0.0
Unnamed: 110,Others,0.0
Unnamed: 110,"Professionals, Managers, Executives & Technicians",0.0
Unnamed: 110,"Clerical, Sales & Service Workers",0.0
Unnamed: 110,"Production & Transport Operators, Cleaners & Labourers",0.0
Unnamed: 111,"Food, Beverages & Tobacco",0.0
Unnamed: 111,Paper/Rubber/Plastic Products & Printing,0.0
Unnamed: 111,"Petroleum, Chemical & Pharmaceutical Products",0.0
Unnamed: 111,"Fabricated Metal Products, Machinery & Equipment",0.0
Unnamed: 111,"Electronic, Computer & Optical Products",0.0
Unnamed: 111,Transport Equipment,0.0
Unnamed: 111,Other Manufacturing Industries,0.0
Unnamed: 111,Construction,0.0
Unnamed: 111,Wholesale Trade,0.0
Unnamed: 111,Retail Trade,0.0
Unnamed: 111,Land Transport & Supporting Services,0.0
Unnamed: 111,Water Transport & Supporting Services,0.0
Unnamed: 111,Air Transport & Supporting Services,0.0
Unnamed: 111,Other Transportation & Storage Services,0.0
Unnamed: 111,Accommodation,0.0
Unnamed: 111,Food & Beverage Services,0.0
Unnamed: 111,"Telecommunications, Broadcasting & Publishing",0.0
Unnamed: 111,IT & Other Information Services,0.0
Unnamed: 111,Financial Services,0.0
Unnamed: 111,Insurance Services,0.0
Unnamed: 111,Real Estate Services,0.0
Unnamed: 111,"Legal, Accounting & Management Services",0.0
Unnamed: 111,Architectural & Engineering Services,0.0
Unnamed: 111,Other Professional Services,0.0
Unnamed: 111,Security & Investigation,0.0
Unnamed: 111,Cleaning & Landscaping,0.0
Unnamed: 111,Other Administrative & Support Services,0.0
Unnamed: 111,Public Administration & Education,0.0
Unnamed: 111,Health & Social Services,0.0
Unnamed: 111,"Arts, Entertainment & Recreation",0.0
Unnamed: 111,"Other Community, Social & Personal Services",0.0
Unnamed: 111,Others,0.0
Unnamed: 111,"Professionals, Managers, Executives & Technicians",0.0
Unnamed: 111,"Clerical, Sales & Service Workers",0.0
Unnamed: 111,"Production & Transport Operators, Cleaners & Labourers",0.0
Unnamed: 112,"Food, Beverages & Tobacco",0.0
Unnamed: 112,Paper/Rubber/Plastic Products & Printing,0.0
Unnamed: 112,"Petroleum, Chemical & Pharmaceutical Products",0.0
Unnamed: 112,"Fabricated Metal Products, Machinery & Equipment",0.0
Unnamed: 112,"Electronic, Computer & Optical Products",0.0
Unnamed: 112,Transport Equipment,0.0
Unnamed: 112,Other Manufacturing Industries,0.0
Unnamed: 112,Construction,0.0
Unnamed: 112,Wholesale Trade,0.0
Unnamed: 112,Retail Trade,0.0
Unnamed: 112,Land Transport & Supporting Services,0.0
Unnamed: 112,Water Transport & Supporting Services,0.0
Unnamed: 112,Air Transport & Supporting Services,0.0
Unnamed: 112,Other Transportation & Storage Services,0.0
Unnamed: 112,Accommodation,0.0
Unnamed: 112,Food & Beverage Services,0.0
Unnamed: 112,"Telecommunications, Broadcasting & Publishing",0.0
Unnamed: 112,IT & Other Information Services,0.0
Unnamed: 112,Financial Services,0.0
Unnamed: 112,Insurance Services,0.0
Unnamed: 112,Real Estate Services,0.0
Unnamed: 112,"Legal, Accounting & Management Services",0.0
Unnamed: 112,Architectural & Engineering Services,0.0
Unnamed: 112,Other Professional Services,0.0
Unnamed: 112,Security & Investigation,0.0
Unnamed: 112,Cleaning & Landscaping,0.0
Unnamed: 112,Other Administrative & Support Services,0.0
Unnamed: 112,Public Administration & Education,0.0
Unnamed: 112,Health & Social Services,0.0
Unnamed: 112,"Arts, Entertainment & Recreation",0.0
Unnamed: 112,"Other Community, Social & Personal Services",0.0
Unnamed: 112,Others,0.0
Unnamed: 112,"Professionals, Managers, Executives & Technicians",0.0
Unnamed: 112,"Clerical, Sales & Service Workers",0.0
Unnamed: 112,"Production & Transport Operators, Cleaners & Labourers",0.0
Unnamed: 113,"Food, Beverages & Tobacco",0.0
Unnamed: 113,Paper/Rubber/Plastic Products & Printing,0.0
Unnamed: 113,"Petroleum, Chemical & Pharmaceutical Products",0.0
Unnamed: 113,"Fabricated Metal Products, Machinery & Equipment",0.0
Unnamed: 113,"Electronic, Computer & Optical Products",0.0
Unnamed: 113,Transport Equipment,0.0
Unnamed: 113,Other Manufacturing Industries,0.0
Unnamed: 113,Construction,0.0
Unnamed: 113,Wholesale Trade,0.0
Unnamed: 113,Retail Trade,0.0
Unnamed: 113,Land Transport & Supporting Services,0.0
Unnamed: 113,Water Transport & Supporting Services,0.0
Unnamed: 113,Air Transport & Supporting Services,0.0
Unnamed: 113,Other Transportation & Storage Services,0.0
Unnamed: 113,Accommodation,0.0
Unnamed: 113,Food & Beverage Services,0.0
Unnamed: 113,"Telecommunications, Broadcasting & Publishing",0.0
Unnamed: 113,IT & Other Information Services,0.0
Unnamed: 113,Financial Services,0.0
Unnamed: 113,Insurance Services,0.0
Unnamed: 113,Real Estate Services,0.0
Unnamed: 113,"Legal, Accounting & Management Services",0.0
Unnamed: 113,Architectural & Engineering Services,0.0
Unnamed: 113,Other Professional Services,0.0
Unnamed: 113,Security & Investigation,0.0
Unnamed: 113,Cleaning & Landscaping,0.0
Unnamed: 113,Other Administrative & Support Services,0.0
Unnamed: 113,Public Administration & Education,0.0
Unnamed: 113,Health & Social Services,0.0
Unnamed: 113,"Arts, Entertainment & Recreation",0.0
Unnamed: 113,"Other Community, Social & Personal Services",0.0
Unnamed: 113,Others,0.0
Unnamed: 113,"Professionals, Managers, Executives & Technicians",0.0
Unnamed: 113,"Clerical, Sales & Service Workers",0.0
Unnamed: 113,"Production & Transport Operators, Cleaners & Labourers",0.0
Unnamed: 114,"Food, Beverages & Tobacco",0.0
Unnamed: 114,Paper/Rubber/Plastic Products & Printing,0.0
Unnamed: 114,"Petroleum, Chemical & Pharmaceutical Products",0.0
Unnamed: 114,"Fabricated Metal Products, Machinery & Equipment",0.0
Unnamed: 114,"Electronic, Computer & Optical Products",0.0
Unnamed: 114,Transport Equipment,0.0
Unnamed: 114,Other Manufacturing Industries,0.0
Unnamed: 114,Construction,0.0
Unnamed: 114,Wholesale Trade,0.0
Unnamed: 114,Retail Trade,0.0
Unnamed: 114,Land Transport & Supporting Services,0.0
Unnamed: 114,Water Transport & Supporting Services,0.0
Unnamed: 114,Air Transport & Supporting Services,0.0
Unnamed: 114,Other Transportation & Storage Services,0.0
Unnamed: 114,Accommodation,0.0
Unnamed: 114,Food & Beverage Services,0.0
Unnamed: 114,"Telecommunications, Broadcasting & Publishing",0.0
Unnamed: 114,IT & Other Information Services,0.0
Unnamed: 114,Financial Services,0.0
Unnamed: 114,Insurance Services,0.0
Unnamed: 114,Real Estate Services,0.0
Unnamed: 114,"Legal, Accounting & Management Services",0.0
Unnamed: 114,Architectural & Engineering Services,0.0
Unnamed: 114,Other Professional Services,0.0
Unnamed: 114,Security & Investigation,0.0
Unnamed: 114,Cleaning & Landscaping,0.0
Unnamed: 114,Other Administrative & Support Services,0.0
Unnamed: 114,Public Administration & Education,0.0
Unnamed: 114,Health & Social Services,0.0
Unnamed: 114,"Arts, Entertainment & Recreation",0.0
Unnamed: 114,"Other Community, Social & Personal Services",0.0
Unnamed: 114,Others,0.0
Unnamed: 114,"Professionals, Managers, Executives & Technicians",0.0
Unnamed: 114,"Clerical, Sales & Service Workers",0.0
Unnamed: 114,"Production & Transport Operators, Cleaners & Labourers",0.0
Unnamed: 115,"Food, Beverages & Tobacco",0.0
Unnamed: 115,Paper/Rubber/Plastic Products & Printing,0.0
Unnamed: 115,"Petroleum, Chemical & Pharmaceutical Products",0.0
Unnamed: 115,"Fabricated Metal Products, Machinery & Equipment",0.0
Unnamed: 115,"Electronic, Computer & Optical Products",0.0
Unnamed: 115,Transport Equipment,0.0
Unnamed: 115,Other Manufacturing Industries,0.0
Unnamed: 115,Construction,0.0
Unnamed: 115,Wholesale Trade,0.0
Unnamed: 115,Retail Trade,0.0
Unnamed: 115,Land Transport & Supporting Services,0.0
Unnamed: 115,Water Transport & Supporting Services,0.0
Unnamed: 115,Air Transport & Supporting Services,0.0
Unnamed: 115,Other Transportation & Storage Services,0.0
Unnamed: 115,Accommodation,0.0
Unnamed: 115,Food & Beverage Services,0.0
Unnamed: 115,"Telecommunications, Broadcasting & Publishing",0.0
Unnamed: 115,IT & Other Information Services,0.0
Unnamed: 115,Financial Services,0.0
Unnamed: 115,Insurance Services,0.0
Unnamed: 115,Real Estate Services,0.0
Unnamed: 115,"Legal, Accounting & Management Services",0.0
Unnamed: 115,Architectural & Engineering Services,0.0
Unnamed: 115,Other Professional Services,0.0
Unnamed: 115,Security & Investigation,0.0
Unnamed: 115,Cleaning & Landscaping,0.0
Unnamed: 115,Other Administrative & Support Services,0.0
Unnamed: 115,Public Administration & Education,0.0
Unnamed: 115,Health & Social Services,0.0
Unnamed: 115,"Arts, Entertainment & Recreation",0.0
Unnamed: 115,"Other Community, Social & Personal Services",0.0
Unnamed: 115,Others,0.0
Unnamed: 115,"Professionals, Managers, Executives & Technicians",0.0
Unnamed: 115,"Clerical, Sales & Service Workers",0.0
Unnamed: 115,"Production & Transport Operators, Cleaners & Labourers",0.0
Unnamed: 116,"Food, Beverages & Tobacco",0.0
Unnamed: 116,Paper/Rubber/Plastic Products & Printing,0.0
Unnamed: 116,"Petroleum, Chemical & Pharmaceutical Products",0.0
Unnamed: 116,"Fabricated Metal Products, Machinery & Equipment",0.0
Unnamed: 116,"Electronic, Computer & Optical Products",0.0
Unnamed: 116,Transport Equipment,0.0
Unnamed: 116,Other Manufacturing Industries,0.0
Unnamed: 116,Construction,0.0
Unnamed: 116,Wholesale Trade,0.0
Unnamed: 116,Retail Trade,0.0
Unnamed: 116,Land Transport & Supporting Services,0.0
Unnamed: 116,Water Transport & Supporting Services,0.0
Unnamed: 116,Air Transport & Supporting Services,0.0
Unnamed: 116,Other Transportation & Storage Services,0.0
Unnamed: 116,Accommodation,0.0
Unnamed: 116,Food & Beverage Services,0.0
Unnamed: 116,"Telecommunications, Broadcasting & Publishing",0.0
Unnamed: 116,IT & Other Information Services,0.0
Unnamed: 116,Financial Services,0.0
Unnamed: 116,Insurance Services,0.0
Unnamed: 116,Real Estate Services,0.0
Unnamed: 116,"Legal, Accounting & Management Services",0.0
Unnamed: 116,Architectural & Engineering Services,0.0
Unnamed: 116,Other Professional Services,0.0
Unnamed: 116,Security & Investigation,0.0
Unnamed: 116,Cleaning & Landscaping,0.0
Unnamed: 116,Other Administrative & Support Services,0.0
Unnamed: 116,Public Administration & Education,0.0
Unnamed: 116,Health & Social Services,0.0
Unnamed: 116,"Arts, Entertainment & Recreation",0.0
Unnamed: 116,"Other Community, Social & Personal Services",0.0
Unnamed: 116,Others,0.0
Unnamed: 116,"Professionals, Managers, Executives & Technicians",0.0
Unnamed: 116,"Clerical, Sales & Service Workers",0.0
Unnamed: 116,"Production & Transport Operators, Cleaners & Labourers",0.0
Unnamed: 117,"Food, Beverages & Tobacco",0.0
Unnamed: 117,Paper/Rubber/Plastic Products & Printing,0.0
Unnamed: 117,"Petroleum, Chemical & Pharmaceutical Products",0.0
Unnamed: 117,"Fabricated Metal Products, Machinery & Equipment",0.0
Unnamed: 117,"Electronic, Computer & Optical Products",0.0
Unnamed: 117,Transport Equipment,0.0
Unnamed: 117,Other Manufacturing Industries,0.0
Unnamed: 117,Construction,0.0
Unnamed: 117,Wholesale Trade,0.0
Unnamed: 117,Retail Trade,0.0
Unnamed: 117,Land Transport & Supporting Services,0.0
Unnamed: 117,Water Transport & Supporting Services,0.0
Unnamed: 117,Air Transport & Supporting Services,0.0
Unnamed: 117,Other Transportation & Storage Services,0.0
Unnamed: 117,Accommodation,0.0
Unnamed: 117,Food & Beverage Services,0.0
Unnamed: 117,"Telecommunications, Broadcasting & Publishing",0.0
Unnamed: 117,IT & Other Information Services,0.0
Unnamed: 117,Financial Services,0.0
Unnamed: 117,Insurance Services,0.0
Unnamed: 117,Real Estate Services,0.0
Unnamed: 117,"Legal, Accounting & Management Services",0.0
Unnamed: 117,Architectural & Engineering Services,0.0
Unnamed: 117,Other Professional Services,0.0
Unnamed: 117,Security & Investigation,0.0
Unnamed: 117,Cleaning & Landscaping,0.0
Unnamed: 117,Other Administrative & Support Services,0.0
Unnamed: 117,Public Administration & Education,0.0
Unnamed: 117,Health & Social Services,0.0
Unnamed: 117,"Arts, Entertainment & Recreation",0.0
Unnamed: 117,"Other Community, Social & Personal Services",0.0
Unnamed: 117,Others,0.0
Unnamed: 117,"Professionals, Managers, Executives & Technicians",0.0
Unnamed: 117,"Clerical, Sales & Service Workers",0.0
Unnamed: 117,"Production & Transport Operators, Cleaners & Labourers",0.0
Unnamed: 118,"Food, Beverages & Tobacco",0.0
Unnamed: 118,Paper/Rubber/Plastic Products & Printing,0.0
Unnamed: 118,"Petroleum, Chemical & Pharmaceutical Products",0.0
Unnamed: 118,"Fabricated Metal Products, Machinery & Equipment",0.0
Unnamed: 118,"Electronic, Computer & Optical Products",0.0
Unnamed: 118,Transport Equipment,0.0
Unnamed: 118,Other Manufacturing Industries,0.0
Unnamed: 118,Construction,0.0
Unnamed: 118,Wholesale Trade,0.0
Unnamed: 118,Retail Trade,0.0
Unnamed: 118,Land Transport & Supporting Services,0.0
Unnamed: 118,Water Transport & Supporting Services,0.0
Unnamed: 118,Air Transport & Supporting Services,0.0
Unnamed: 118,Other Transportation & Storage Services,0.0
Unnamed: 118,Accommodation,0.0
Unnamed: 118,Food & Beverage Services,0.0
Unnamed: 118,"Telecommunications, Broadcasting & Publishing",0.0
Unnamed: 118,IT & Other Information Services,0.0
Unnamed: 118,Financial Services,0.0
Unnamed: 118,Insurance Services,0.0
Unnamed: 118,Real Estate Services,0.0
Unnamed: 118,"Legal, Accounting & Management Services",0.0
Unnamed: 118,Architectural & Engineering Services,0.0
Unnamed: 118,Other Professional Services,0.0
Unnamed: 118,Security & Investigation,0.0
Unnamed: 118,Cleaning & Landscaping,0.0
Unnamed: 118,Other Administrative & Support Services,0.0
Unnamed: 118,Public Administration & Education,0.0
Unnamed: 118,Health & Social Services,0.0
Unnamed: 118,"Arts, Entertainment & Recreation",0.0
Unnamed: 118,"Other Community, Social & Personal Services",0.0
Unnamed: 118,Others,0.0
Unnamed: 118,"Professionals, Managers, Executives & Technicians",0.0
Unnamed: 118,"Clerical, Sales & Service Workers",0.0
Unnamed: 118,"Production & Transport Operators, Cleaners & Labourers",0.0
Unnamed: 119,"Food, Beverages & Tobacco",0.0
Unnamed: 119,Paper/Rubber/Plastic Products & Printing,0.0
Unnamed: 119,"Petroleum, Chemical & Pharmaceutical Products",0.0
Unnamed: 119,"Fabricated Metal Products, Machinery & Equipment",0.0
Unnamed: 119,"Electronic, Computer & Optical Products",0.0
Unnamed: 119,Transport Equipment,0.0
Unnamed: 119,Other Manufacturing Industries,0.0
Unnamed: 119,Construction,0.0
Unnamed: 119,Wholesale Trade,0.0
Unnamed: 119,Retail Trade,0.0
Unnamed: 119,Land Transport & Supporting Services,0.0
Unnamed: 119,Water Transport & Supporting Services,0.0
Unnamed: 119,Air Transport & Supporting Services,0.0
Unnamed: 119,Other Transportation & Storage Services,0.0
Unnamed: 119,Accommodation,0.0
Unnamed: 119,Food & Beverage Services,0.0
Unnamed: 119,"Telecommunications, Broadcasting & Publishing",0.0
Unnamed: 119,IT & Other Information Services,0.0
Unnamed: 119,Financial Services,0.0
Unnamed: 119,Insurance Services,0.0
Unnamed: 119,Real Estate Services,0.0
Unnamed: 119,"Legal, Accounting & Management Services",0.0
Unnamed: 119,Architectural & Engineering Services,0.0
Unnamed: 119,Other Professional Services,0.0
Unnamed: 119,Security & Investigation,0.0
Unnamed: 119,Cleaning & Landscaping,0.0
Unnamed: 119,Other Administrative & Support Services,0.0
Unnamed: 119,Public Administration & Education,0.0
Unnamed: 119,Health & Social Services,0.0
Unnamed: 119,"Arts, Entertainment & Recreation",0.0
Unnamed: 119,"Other Community, Social & Personal Services",0.0
Unnamed: 119,Others,0.0
Unnamed: 119,"Professionals, Managers, Executives & Technicians",0.0
Unnamed: 119,"Clerical, Sales & Service Workers",0.0
Unnamed: 119,"Production & Transport Operators, Cleaners & Labourers",0.0
Unnamed: 120,"Food, Beverages & Tobacco",0.0
Unnamed: 120,Paper/Rubber/Plastic Products & Printing,0.0
Unnamed: 120,"Petroleum, Chemical & Pharmaceutical Products",0.0
Unnamed: 120,"Fabricated Metal Products, Machinery & Equipment",0.0
Unnamed: 120,"Electronic, Computer & Optical Products",0.0
Unnamed: 120,Transport Equipment,0.0
Unnamed: 120,Other Manufacturing Industries,0.0
Unnamed: 120,Construction,0.0
Unnamed: 120,Wholesale Trade,0.0
Unnamed: 120,Retail Trade,0.0
Unnamed: 120,Land Transport & Supporting Services,0.0
Unnamed: 120,Water Transport & Supporting Services,0.0
Unnamed: 120,Air Transport & Supporting Services,0.0
Unnamed: 120,Other Transportation & Storage Services,0.0
Unnamed: 120,Accommodation,0.0
Unnamed: 120,Food & Beverage Services,0.0
Unnamed: 120,"Telecommunications, Broadcasting & Publishing",0.0
Unnamed: 120,IT & Other Information Services,0.0
Unnamed: 120,Financial Services,0.0
Unnamed: 120,Insurance Services,0.0
Unnamed: 120,Real Estate Services,0.0
Unnamed: 120,"Legal, Accounting & Management Services",0.0
Unnamed: 120,Architectural & Engineering Services,0.0
Unnamed: 120,Other Professional Services,0.0
Unnamed: 120,Security & Investigation,0.0
Unnamed: 120,Cleaning & Landscaping,0.0
Unnamed: 120,Other Administrative & Support Services,0.0
Unnamed: 120,Public Administration & Education,0.0
Unnamed: 120,Health & Social Services,0.0
Unnamed: 120,"Arts, Entertainment & Recreation",0.0
Unnamed: 120,"Other Community, Social & Personal Services",0.0
Unnamed: 120,Others,0.0
Unnamed: 120,"Professionals, Managers, Executives & Technicians",0.0
Unnamed: 120,"Clerical, Sales & Service Workers",0.0
Unnamed: 120,"Production & Transport Operators, Cleaners & Labourers",0.0
Unnamed: 121,"Food, Beverages & Tobacco",0.0
Unnamed: 121,Paper/Rubber/Plastic Products & Printing,0.0
Unnamed: 121,"Petroleum, Chemical & Pharmaceutical Products",0.0
Unnamed: 121,"Fabricated Metal Products, Machinery & Equipment",0.0
Unnamed: 121,"Electronic, Computer & Optical Products",0.0
Unnamed: 121,Transport Equipment,0.0
Unnamed: 121,Other Manufacturing Industries,0.0
Unnamed: 121,Construction,0.0
Unnamed: 121,Wholesale Trade,0.0
Unnamed: 121,Retail Trade,0.0
Unnamed: 121,Land Transport & Supporting Services,0.0
Unnamed: 121,Water Transport & Supporting Services,0.0
Unnamed: 121,Air Transport & Supporting Services,0.0
Unnamed: 121,Other Transportation & Storage Services,0.0
Unnamed: 121,Accommodation,0.0
Unnamed: 121,Food & Beverage Services,0.0
Unnamed: 121,"Telecommunications, Broadcasting & Publishing",0.0
Unnamed: 121,IT & Other Information Services,0.0
Unnamed: 121,Financial Services,0.0
Unnamed: 121,Insurance Services,0.0
Unnamed: 121,Real Estate Services,0.0
Unnamed: 121,"Legal, Accounting & Management Services",0.0
Unnamed: 121,Architectural & Engineering Services,0.0
Unnamed: 121,Other Professional Services,0.0
Unnamed: 121,Security & Investigation,0.0
Unnamed: 121,Cleaning & Landscaping,0.0
Unnamed: 121,Other Administrative & Support Services,0.0
Unnamed: 121,Public Administration & Education,0.0
Unnamed: 121,Health & Social Services,0.0
Unnamed: 121,"Arts, Entertainment & Recreation",0.0
Unnamed: 121,"Other Community, Social & Personal Services",0.0
Unnamed: 121,Others,0.0
Unnamed: 121,"Professionals, Managers, Executives & Technicians",0.0
Unnamed: 121,"Clerical, Sales & Service Workers",0.0
Unnamed: 121,"Production & Transport Operators, Cleaners & Labourers",0.0
Unnamed: 122,"Food, Beverages & Tobacco",0.0
Unnamed: 122,Paper/Rubber/Plastic Products & Printing,0.0
Unnamed: 122,"Petroleum, Chemical & Pharmaceutical Products",0.0
Unnamed: 122,"Fabricated Metal Products, Machinery & Equipment",0.0
Unnamed: 122,"Electronic, Computer & Optical Products",0.0
Unnamed: 122,Transport Equipment,0.0
Unnamed: 122,Other Manufacturing Industries,0.0
Unnamed: 122,Construction,0.0
Unnamed: 122,Wholesale Trade,0.0
Unnamed: 122,Retail Trade,0.0
Unnamed: 122,Land Transport & Supporting Services,0.0
Unnamed: 122,Water Transport & Supporting Services,0.0
Unnamed: 122,Air Transport & Supporting Services,0.0
Unnamed: 122,Other Transportation & Storage Services,0.0
Unnamed: 122,Accommodation,0.0
Unnamed: 122,Food & Beverage Services,0.0
Unnamed: 122,"Telecommunications, Broadcasting & Publishing",0.0
Unnamed: 122,IT & Other Information Services,0.0
Unnamed: 122,Financial Services,0.0
Unnamed: 122,Insurance Services,0.0
Unnamed: 122,Real Estate Services,0.0
Unnamed: 122,"Legal, Accounting & Management Services",0.0
Unnamed: 122,Architectural & Engineering Services,0.0
Unnamed: 122,Other Professional Services,0.0
Unnamed: 122,Security & Investigation,0.0
Unnamed: 122,Cleaning & Landscaping,0.0
Unnamed: 122,Other Administrative & Support Services,0.0
Unnamed: 122,Public Administration & Education,0.0
Unnamed: 122,Health & Social Services,0.0
Unnamed: 122,"Arts, Entertainment & Recreation",0.0
Unnamed: 122,"Other Community, Social & Personal Services",0.0
Unnamed: 122,Others,0.0
Unnamed: 122,"Professionals, Managers, Executives & Technicians",0.0
Unnamed: 122,"Clerical, Sales & Service Workers",0.0
Unnamed: 122,"Production & Transport Operators, Cleaners & Labourers",0.0
Unnamed: 123,"Food, Beverages & Tobacco",0.0
Unnamed: 123,Paper/Rubber/Plastic Products & Printing,0.0
Unnamed: 123,"Petroleum, Chemical & Pharmaceutical Products",0.0
Unnamed: 123,"Fabricated Metal Products, Machinery & Equipment",0.0
Unnamed: 123,"Electronic, Computer & Optical Products",0.0
Unnamed: 123,Transport Equipment,0.0
Unnamed: 123,Other Manufacturing Industries,0.0
Unnamed: 123,Construction,0.0
Unnamed: 123,Wholesale Trade,0.0
Unnamed: 123,Retail Trade,0.0
Unnamed: 123,Land Transport & Supporting Services,0.0
Unnamed: 123,Water Transport & Supporting Services,0.0
Unnamed: 123,Air Transport & Supporting Services,0.0
Unnamed: 123,Other Transportation & Storage Services,0.0
Unnamed: 123,Accommodation,0.0
Unnamed: 123,Food & Beverage Services,0.0
Unnamed: 123,"Telecommunications, Broadcasting & Publishing",0.0
Unnamed: 123,IT & Other Information Services,0.0
Unnamed: 123,Financial Services,0.0
Unnamed: 123,Insurance Services,0.0
Unnamed: 123,Real Estate Services,0.0
Unnamed: 123,"Legal, Accounting & Management Services",0.0
Unnamed: 123,Architectural & Engineering Services,0.0
Unnamed: 123,Other Professional Services,0.0
Unnamed: 123,Security & Investigation,0.0
Unnamed: 123,Cleaning & Landscaping,0.0
Unnamed: 123,Other Administrative & Support Services,0.0
Unnamed: 123,Public Administration & Education,0.0
Unnamed: 123,Health & Social Services,0.0
Unnamed: 123,"Arts, Entertainment & Recreation",0.0
Unnamed: 123,"Other Community, Social & Personal Services",0.0
